"conectance"	"nest"	"modul"
0.8	20.9993224932249	9.3794705148256
0.8	20.6316944121822	41.344723043177
0.8	22.0946251129178	12.1651962687075
0.8	26.4155052264808	-2.52957318984366
0.8	18.7186176515445	32.8885291677182
0.8	17.6411472448058	11.9005420975845
0.8	23.4019052311735	85.2153474214467
0.8	22.3129670690646	1.80362275353225
0.8	21.8744354110208	470.956592167683
0.8	25.1452533464729	3.00822904072761
0.8	21.9240165886507	1.92348152692404
0.8	16.8991746735649	17.445996445378
0.8	20.4381210478771	7.58347361366608
0.8	25.8536585365854	44.5368462202774
0.8	24.6273712737127	67.2035510473161
0.8	23.1221770551039	19.2388508695671
0.8	18.3672086720867	2125.09133360747
0.8	21.1778939217964	1.69641107391291
0.8	25.3684346367273	466.134190714678
0.8	23.7240289069557	32.8396618119709
0.8	20.62814556717	-3449.34318425788
0.8	19.7485159375403	-11.402720825952
0.8	17.1556007226739	2.50123242722337
0.8	22.4438637243515	-39.9126844628869
0.8	29.8904697380307	4.21957898055393
0.8	19.2581300813008	1.83385144567429
0.8	21.1890243902439	-63.0783122358606
0.8	26.6453735965931	3.82685081147006
0.8	22.4774164408311	755.737179154618
0.8	18.4556804983634	-238.199293956919
0.8	26.633275261324	-1029.12966167596
0.8	22.3333655955607	3.10074905048431
0.8	27.7258355916892	8.11307961401946
0.8	24.9661246612466	5.99016902919424
0.8	22.183214256385	17.9213152700597
0.8	21.3640469738031	5.5796873429357
0.8	21.4509936766034	12.8308235577188
0.8	24.1869918699187	176.7752701205
0.8	18.2073786646957	54.135275816391
0.8	21.7431281455672	29.0443297968162
0.8	21.2127371273713	12.9375320989291
0.8	23.1645725548165	1.69310614932887
0.8	24.7638404955478	2.29022132935303
0.8	15.9835140018067	12.505586184193
0.8	30.3646218280365	-29.6197924108114
0.8	22.8958575300039	36.9370475466753
0.8	24.7764227642276	9.02338494451124
0.8	16.7182862304814	-155.887004103963
0.8	24.3625863747815	3.00819356632592
0.8	27.6750225835592	2006.14466948594
0.8	22.2165030091859	23.9009377587823
0.8	22.8726287262873	3.47132244694377
0.8	23.1496879362733	1.7011007857701
0.8	18.5099983575593	950.269078177527
0.8	22.7224480578139	-110.669549975059
0.8	21.3521099496709	-34.246107114832
0.8	19.5225190347142	11.733390641243
0.8	20.5131307265454	249.61265444197
0.8	15.9383468834688	11.5914620298106
0.8	21.099716678985	6.46326499430347
0.8	19.7606142728094	21.4697181897875
0.8	15.1866369854175	136.7724001202
0.8	16.81475029036	355.822222023819
0.8	15.632412979974	-59.7481276781378
0.8	27.5764614789005	2.33839008829806
0.8	21.0559427022842	1328.26594870205
0.8	23.9143467192248	131.532003531904
0.8	21.6260162601626	56.3842459303198
0.8	23.6720867208672	3.65125749204108
0.8	23.7584175084175	3.32499528848368
0.8	21.733288166215	464.096773343294
0.8	23.6138534004388	6.08537634220563
0.8	15.74025680733	-31.8832454862847
0.8	27.7096164901043	1.58851409121066
0.8	21.6575305904574	63.6437170641273
0.8	22.4291844108917	43.0503196271299
0.8	20.1054974835463	21.2507661426882
0.8	17.7405149051491	2.77701401442916
0.8	16.7937798425603	156.434545435082
0.8	23.9024390243902	272.729905016693
0.8	23.0162396320933	2.99303780512931
0.8	16.5853658536585	-45.9918557595349
0.8	24.3349141824752	13.2499625401422
0.8	21.7908762420958	5.10107663767183
0.8	21.8957871396896	2.86151326580137
0.8	23.58288166215	112.244275408226
0.8	24.7630779338096	53.1822596146433
0.8	23.0136733185514	8.89524745458826
0.8	28.030303030303	737.019872379539
0.8	16.9783197831978	32.3663793504019
0.8	26.0117434507678	6.17377799507332
0.8	21.996386630533	-99.9232175008181
0.8	25.0350045167118	-23.8979009266449
0.8	17.2414182475158	7.53829564519565
0.8	22.1446169007145	7.15782061159692
0.8	13.6065943992773	-3.29257330398614
0.8	26.29958117763	6.88550270741911
0.8	23.9692218350755	18.9212210746542
0.8	17.6571170473609	88.0305025124585
0.8	19.5778927486245	23.125106334194
0.8	22.8195573622403	12.1081926045422
0.8	22.1200242846584	-460.83792528926
0.8	23.2405354356574	8.46442142445792
0.8	22.8701064066918	-116.698567539274
0.8	23.823396567299	31.355818714995
0.8	23.7697239526508	4.95901597233602
0.8	20.4057415033025	5.27745461950825
0.8	20.9327009936766	-136.137646957447
0.8	15.7336430507162	4.97766683100387
0.8	24.0458446251129	2.26329072868122
0.8	20.3726287262873	2.94640481174125
0.8	30.0846883468835	-3544.98492354764
0.8	17.8002000258098	46.9278330681878
0.8	28.5815471791082	5.81988933680973
0.8	18.4710930442638	57.0859641355874
0.8	21.5345528455285	28.0255816682021
0.8	24.0950445218738	-179.113662009026
0.8	22.4800854069147	1.51401181362682
0.8	22.7406175576907	8.42213412214744
0.8	17.5150019357336	-9.44455078733143
0.8	24.1474706413731	25.909332059715
0.8	23.2079945799458	-204.542941089867
0.8	21.856573868769	8.9753993893648
0.8	26.6019662361126	7.27191296629985
0.8	22.6679542228323	5.14022171358209
0.8	21.8244436232241	-7203.66755535202
0.8	18.3168062741233	19.477229533856
0.8	23.0521680216802	3.92213358752954
0.8	26.0261148066026	23.369773111686
0.8	21.0350455777285	240.650270655035
0.8	28.5593742301059	2.9653342810056
0.8	27.0128110372013	5.87599487832855
0.8	25.4764104459226	103.190726498113
0.8	26.488579171506	45556.9756167011
0.8	23.4896878189561	7.81888854943523
0.8	19.9955712760591	5.21687856361834
0.8	21.9755041706261	4.39438050425271
0.8	24.8475609756098	3.82484996559594
0.8	25.8577353089548	-15.3409830862209
0.8	19.7493224932249	-26459.0185671419
0.8	25.1514124989735	8.33208496116923
0.8	25.1580849141825	66.3543571381018
0.8	23.3468834688347	2.84039159937402
0.8	26.317032109715	3.46050909365811
0.8	25.7914510963291	1.93190760311544
0.8	20.8807588075881	8.3985294452866
0.8	26.6260162601626	8.24077774824134
0.8	19.0050915660672	-7.06174698549823
0.8	25.3242793791574	2.40961889433003
0.8	20.5702348690154	25.7492702817323
0.8	28.1413730803975	5.46347495306428
0.8	20.9381855723319	158.806910648127
0.8	22.3233643050716	-229.918651453979
0.8	24.4184733514002	2.50004436522676
0.8	20.9783813747228	2.60754739482667
0.8	23.7748419150858	18.7549248563871
0.8	21.7136815307547	1.71802360083752
0.8	27.1182351975035	8.44458909937674
0.8	22.2248618590082	8.35274529324028
0.8	23.75	2.93741657959377
0.8	16.3910445922641	1.75540296229189
0.8	24.8655251704032	3.90783619737864
0.8	23.0058717253839	1.84933685290692
0.8	22.2448057813911	-102.160912171822
0.8	25.8739837398374	2.21920360767842
0.8	21.9459402386232	2.08499076401792
0.8	23.4180656741632	-8.24382309499871
0.8	21.3963678597825	40.3263479243052
0.8	23.0306109879281	18.3395880274354
0.8	22.8846244090147	37.0903524629934
0.8	23.7078977932636	86.9018337320794
0.8	21.6184639660249	290.314898950245
0.8	20.7265453606917	2.99283588597129
0.8	25.2443130491911	4.89533022583816
0.8	25.5023228803717	1.84533422702564
0.8	23.6638745175331	2.39480646128816
0.8	19.1011743450768	10.2935550329277
0.8	24.0099309001748	-7.70629592424029
0.8	20.3752976923709	8.14290553584368
0.8	16.5548780487805	19.6717854284948
0.8	18.7658084914182	4.71082068101235
0.8	21.5542621335304	-5408.51858178517
0.8	19.973618296789	13.7229217477887
0.8	26.4320029563932	89.608932957992
0.8	17.8045554265066	63.3500761972381
0.8	19.9203416276587	6.32130407342482
0.8	21.9250431140675	2.81580184927032
0.8	21.9731578268164	2.03566256911195
0.8	22.2809394760614	38.7516787947715
0.8	23.0121335304262	18.2819015438015
0.8	20.9083430120015	9.19245962769222
0.8	24.0660378465256	12.2160039247041
0.8	19.8848238482385	133.755235544373
0.8	20.2280939476061	1.74501546271679
0.8	24.0237449993548	4.70558037709983
0.8	23.4981933152665	111.4605091303
0.8	22.9494128274616	11.8711065376324
0.8	19.0399934302373	6.59583632093313
0.8	26.3888888888889	1.80950766309329
0.8	17.6084010840108	294.438988648849
0.8	21.3550135501355	3.92772012362676
0.8	26.4108565328078	27.9131125889245
0.8	20.8974178486374	-1206.57088771355
0.8	25.1050135501355	25.468854823465
0.8	26.0994087213599	-84.2709689549627
0.8	22.2904861624374	57.2166648394756
0.8	21.10002463661	3.78402805056905
0.8	16.1653116531165	2.09863962591866
0.8	18.0747515808491	7.16393969845478
0.8	23.6822493224932	18.5012167818128
0.8	24.8035230352304	7.01403906089735
0.8	24.5438121047877	118.704574228067
0.8	18.6985417473222	-150.170427827597
0.8	26.3584010840108	3.22052595322871
0.8	24.9864498644986	3.29198933831374
0.8	22.1937728035289	8.36784110366091
0.8	20.0858175248419	-409.31817386462
0.8	24.3772149259954	-39.725709906864
0.8	27.3208566501249	4.63898482403129
0.8	17.2764227642276	36.9114054316718
0.8	19.683214256385	223.130234028548
0.8	20.4459226410446	13.3240844150719
0.8	19.8690153568202	7.42435219701465
0.8	22.6173318551367	-55.1089208296362
0.8	25.3847270615563	10.9314144791878
0.8	20.9991171881416	6.32220020833254
0.8	22.3554652213189	7.14895513661638
0.8	20.4886260983822	2.89882114432802
0.8	19.6344689637373	69.1130089309381
0.8	21.4848690153568	8.99646911349815
0.8	17.695831720222	13.2528462946891
0.8	23.6613082039911	6.79605975445468
0.8	17.5815061180915	-14.0988354931597
0.8	25.3764415349781	3.56090152018019
0.8	21.5116906580321	37.8508692999055
0.8	26.5550393599174	131.412671047576
0.8	20.7723577235772	39.8430096083146
0.8	20.7678410117434	2.75424305062549
0.8	19.6070460704607	13.2896464110724
0.8	19.5951090463286	-19.1842280604819
0.8	19.0153568202349	5.04090234658171
0.8	25.0892050587173	13.7085940882201
0.8	29.4176521310668	10.5430365010637
0.8	26.176603432701	1.54775188640782
0.8	21.8768550780746	-50.5338440973028
0.8	19.9480578139115	7.88584361673675
0.8	22.5711382113821	-6404.4602625584
0.8	19.3812104787715	-36.5804888364362
0.8	23.5670731707317	-49.7743135425695
0.8	24.1689250225836	1936.82577290712
0.8	25.0236100845857	5.74540696441001
0.8	19.4218608852755	12.6629283445115
0.8	19.0831074977416	9.44392479812455
0.8	25.8559168925023	4.81079365006218
0.8	23.7310092797898	3.84952858828078
0.8	17.8157592181982	12.4539670995738
0.8	27.8935551801405	10.2804279315085
0.8	20.1156600851723	3.15939223365489
0.8	19.1515034197961	-66.559905988782
0.8	24.3282124379685	2.25277815727308
0.8	22.5643631436314	2.98671867295045
0.8	16.0980449090205	60.1979533790119
0.8	21.1833785004517	2.26009813898717
0.8	14.3812104787715	-56.5123177742817
0.8	25.9538474172621	2.53767699240301
0.8	21.2138663053297	11.1159220040866
0.8	22.0559251047056	4.66549592576716
0.8	24.6432824176727	6.38250064061698
0.8	22.3554652213189	3.16988140485938
0.8	20.3940831074977	-12.0870853219126
0.8	22.4051490514905	-5828.2694354566
0.8	25.9134023158413	2.25583566450314
0.8	24.1361788617886	24.6540368628823
0.8	29.1562547660109	5.92551704294311
0.8	24.4952574525745	36.2416792320395
0.8	24.3676603432701	24.0048281686258
0.8	24.0932700993677	16.7184595997867
0.8	25.6246260514553	26.3652013917049
0.8	18.5919150858175	-53.6479210229313
0.8	24.749703774094	4.80499441537195
0.8	20.4110207768744	9.06584022445034
0.8	16.7086075622661	18.2080929293177
0.8	23.9859981933153	7616.94398321609
0.8	22.1273712737127	3.63425626701178
0.8	24.5021938314621	-167829.86229419
0.8	22.7455448796912	6.60258383929906
0.8	21.1217869754455	41.5460859661805
0.8	24.9887082204155	15.2344387765698
0.8	19.8180410375532	7.3864458690305
0.8	21.6148857917151	14.2842368476353
0.8	21.8359553725407	4.02394800173327
0.8	24.5319044099532	1.37255937883389
0.8	25.7252402069475	1.39739503851101
0.8	25.210027100271	5.90118269048212
0.8	15.1953477868112	21.1683805059668
0.8	19.3112014453478	3.70594351051389
0.8	17.4893534649632	3.12333544779576
0.8	20.1128004786541	30.7826540211179
0.8	23.0453929539295	57.215310852865
0.8	24.339269583172	2.69411951882277
0.8	18.7317718415279	280.731073328206
0.8	22.8195573622403	5.41591386830359
0.8	20.2981029810298	1.7855522208053
0.8	17.2665827848755	-256.111838812061
0.8	23.7725835591689	11.3662747795365
0.8	27.4954832881662	2.43592925672548
0.8	25.4787714543812	36.499485197861
0.8	22.8890824622532	3.06374462101883
0.8	24.1981370030151	99.52534069707
0.8	21.677034573376	31.0787029859063
0.8	21.7259118478631	12.6167373676334
0.8	24.1454175905395	3.39955899360683
0.8	19.7791943828529	154.703239707693
0.8	20.2903600464576	-44.9150094989164
0.8	17.1296296296296	-89.8808781645719
0.8	27.0355999014536	2.8091374822959
0.8	20.0767841011743	6.38241673708137
0.8	24.7112530649116	-951.547500127616
0.8	26.0598874928143	4.98648355212899
0.8	18.1912622156525	1.67302703181076
0.8	22.5016424406668	6.25856191978641
0.8	14.8317524841915	12.4847529677779
0.8	24.3964030549396	2.08952057430944
0.8	19.2050587172538	10.4135414671062
0.8	21.2261992749798	37.1636951366586
0.8	21.7341240511972	2.51574697314097
0.8	26.3640469738031	10.2418871817151
0.8	24.4157603913701	64.7325754311358
0.8	22.4537037037037	15.1536857662215
0.8	21.4856755710414	101.535152564151
0.8	15.9552845528455	-6.18635487225563
0.8	22.6058494351177	-234.900431325171
0.8	26.8077112589308	22.4857187286933
0.8	22.886692124497	2.53054127318291
0.8	23.8879210220674	61.7345069514596
0.8	24.830315348608	11.8368519797629
0.8	20.7940174098711	5.11688588856614
0.8	22.3012646793135	2379.99569695104
0.8	18.9137308039747	-38.1634036975131
0.8	26.0264227642276	174.460406819028
0.8	23.8008130081301	1.98982938497584
0.8	21.7799070847851	13.4658234745412
0.8	30.0993676603433	12162.5565506769
0.8	25.4290876242096	-13.6320524287215
0.8	18.4306479428431	6.55460026431778
0.8	26.1483739837398	3.56861111252709
0.8	19.1352549889135	3.11331595192964
0.8	23.2909818275672	-180.800644227206
0.8	23.6667634533488	13.7831649161806
0.8	22.5273055760861	10.1110207996482
0.8	20.8484965802039	-7.18368665206279
0.8	23.7445594152911	2.36308699852405
0.8	19.3975029036005	361.645056984918
0.8	18.9856755710414	37.6852416721716
0.8	22.2783584978707	44.4305769477088
0.8	24.554341322634	-36.5637872974634
0.8	21.1043360433604	30.873565638667
0.8	26.4372822299652	-87.7441997446126
0.8	23.4792025950563	9.68076588616208
0.8	20.7520325203252	22.1014482660724
0.8	21.3345856943418	-37336.3377546464
0.8	25.7730616267202	48.4737125744871
0.8	19.5744905501003	23.2176213738974
0.8	24.859571322986	25.8609411807804
0.8	24.7396731543073	12.5288244789532
0.8	19.7572267389341	-84.7071032568558
0.8	27.1849593495935	521.117819354826
0.8	22.7043812104788	41.1458871261206
0.8	22.0709123757904	3.48641252073668
0.8	23.1813782423539	53.0498248198289
0.8	19.9017615176152	93.0084318395338
0.8	20.8480126467931	7.66999270512963
0.8	21.1186047466535	5.66085035831422
0.8	24.1689250225836	3.13518497451445
0.8	20.7994579945799	6.15180796242964
0.8	25.287456445993	-43.6960166592971
0.8	23.1178656483535	1.64608568125931
0.8	22.0990391722099	9.54743936635179
0.8	21.0072267389341	3.28048770666997
0.8	19.5125177442251	-277.620536508132
0.8	25.8109550792478	7062.56375701418
0.8	19.066169828365	4.09749350566638
0.8	18.8992128016518	129.193509701289
0.8	23.1391147244806	8.29649955961164
0.8	20.4465532209435	-60.5931789621242
0.8	12.9686088527552	10.4912477330679
0.8	23.1619329180305	9.59787762838067
0.8	25.2095431668602	-329.733893850737
0.8	22.3238482384824	3.25741718462258
0.8	24.3891880477246	11.8803156793779
0.8	27.8045554265066	16.9708201168703
0.8	18.8371080139373	-250.791944181989
0.8	22.4785456187895	3.74227699704509
0.8	17.5779132791328	-66.1539902937448
0.8	22.9686528467016	5.79970165055856
0.8	21.2587108013937	24.5614177685794
0.8	27.8385480824505	2.35128697508758
0.8	24.2547425474255	106.027163582977
0.8	26.2853711329321	48.4548464244565
0.8	20.0688798554652	-900.83859365564
0.8	21.6101197808515	50.0281943354157
0.8	28.1423996058142	-14.0911678427979
0.8	23.6449864498645	1.04609770868698
0.8	20.5487804878049	-148.030482274246
0.8	16.3075880758808	79.4622786089963
0.8	18.086248665517	38.6447292000795
0.8	19.7925538779197	5.50557839271758
0.8	19.1691303276669	3.00670424435228
0.8	22.5784265418412	5.47503310265184
0.8	23.1187895212285	23.0812945707533
0.8	18.3468834688347	-470.859162039049
0.8	27.3730334705944	4.78995666944215
0.8	22.7744342378489	-2179.45011980426
0.8	17.3441734417344	4.32805692367723
0.8	23.2703046727437	101.564656140571
0.8	17.3234376283157	6.11970937357375
0.8	21.1556623141989	5.73728854587944
0.8	25.7847786811201	-375.368190867425
0.8	17.3317524841915	68.9388239844942
0.8	17.9177958446251	50.0110701410752
0.8	25.9349593495935	6.17407337320836
0.8	25.8959513837563	4.38122240838898
0.8	27.6856984478936	2.87684598967164
0.8	20.6165311653117	315.947660973133
0.8	24.6587829514659	4.26329960695966
0.8	20.4899019228288	73.7990843876946
0.8	17.1183378500452	-3970.83483273675
0.8	18.9148599819331	12.2239771531665
0.8	28.750307957625	5.10394310254136
0.8	12.8387533875339	-18.7438413222586
0.8	23.0984643179765	2.26357053721268
0.8	21.1129588568613	505.811085716149
0.8	20.1820029563932	2280.31705551663
0.8	20.0561362756485	2.82091825667413
0.8	22.3141695702671	-64.955018302597
0.8	21.6586011098206	80.1804182876349
0.8	23.6740224545103	1.83375544599103
0.8	24.7847229554547	87.8640156904664
0.8	27.8008745996551	15.9206467480129
0.8	23.556192001314	2.7951444641242
0.8	22.1422118983095	5.3805567700384
0.8	23.669623059867	2.71947306313986
0.8	16.9512195121951	2.88131165460189
0.8	20.6779907084785	152.845245258288
0.8	21.3821138211382	65.6187291952656
0.8	21.3983329227232	8.69628605011368
0.8	23.7974254742547	7.35925830398731
0.8	23.5049683830172	11.2885558210685
0.8	18.9542198993419	2.54927099392291
0.8	14.8342014805429	67.1968027390153
0.8	20.2929996832436	2.45327912961968
0.8	22.6400180668473	28.7797923321486
0.8	27.5237127371274	7.81308059000279
0.8	17.8794037940379	58.3700615498815
0.8	23.0816439657903	8.00228101062687
0.8	22.7055103884372	8.80492897108121
0.8	21.3188798554652	26.3511843923492
0.8	22.7359981933153	30.9791089843795
0.8	20.8486578913408	10703.072574032
0.8	22.6077851687608	5.17250330615996
0.8	19.0564178369056	3.85348695429931
0.8	22.3425603303652	-59.7839890920699
0.8	23.9347012517744	5.86787281196802
0.8	19.2755810133859	11.6134544750729
0.8	25.2639050200026	-1003.33852749117
0.8	23.7771002710027	1.30091407355977
0.8	22.121300109105	3.00493288496007
0.8	17.4457994579946	3.12919101538175
0.8	23.4037529769237	1.52663847387682
0.8	23.4085923110313	5.45512581528796
0.8	25.2280939476061	10.8664858900485
0.8	24.8332922723167	1.6190729283274
0.8	22.840219852415	2.34564111542748
0.8	19.5130016776358	7.34737441333979
0.8	23.2175412663218	6.50218588039407
0.8	22.0463050950856	36.9395629432643
0.8	18.7475803329462	3.68515410256665
0.8	24.2174796747967	14.2517886457644
0.8	20.0182721524185	1.69381754262066
